date,animal_id,bin_id,start_time,end_time,duration_sec,start_weight_kg,end_weight_kg,diet,intake_kg
2023-05-27,187878282,168,19:51:06,20:00:32,566,11.4,10.6,HEIFER,0.8
2023-05-27,187878280,85,19:58:30,20:00:32,122,5.3,5,HEIFER,0.3
2023-05-27,188463838,175,19:57:37,20:00:42,185,9.9,9.7,HEIFER,0.2
2023-05-27,187878134,91,20:00:28,20:00:53,25,10.4,10.3,HEIFER,0.1
2023-05-27,187878213,86,20:00:57,20:01:00,3,6.7,6.7,HEIFER,0
2023-05-27,187878266,82,20:00:30,20:01:01,31,9,8.9,HEIFER,0.1
2023-05-27,188463856,170,20:00:11,20:01:04,53,13.2,13.1,HEIFER,0.1
2023-05-27,187878293,84,20:00:39,20:01:04,25,7,6.9,HEIFER,0.1
2023-05-27,187878141,83,20:00:21,20:01:08,47,7.5,7.4,HEIFER,0.1
2023-05-27,187878246,90,19:59:15,20:01:13,118,2.7,2.5,HEIFER,0.2
2023-05-27,187878274,169,19:58:13,20:01:13,180,4.8,4.5,HEIFER,0.3
2023-05-27,187878213,86,20:01:04,20:01:25,21,6.7,6.6,HEIFER,0.1
2023-05-27,187878219,89,19:59:54,20:01:35,101,2.8,2.5,HEIFER,0.3
2023-05-27,187878139,176,20:00:07,20:01:38,91,9.3,9.1,HEIFER,0.2
2023-05-27,187878218,109,19:57:07,20:01:41,274,15.1,14.6,HEIFER,0.5
2023-05-27,187878280,85,20:01:08,20:01:52,44,5,4.9,HEIFER,0.1
2023-05-27,187878173,165,19:59:53,20:01:53,120,6.4,6.1,HEIFER,0.3
2023-05-27,188463854,110,20:00:08,20:01:53,105,13.2,13,HEIFER,0.2
2023-05-27,187878293,84,20:01:30,20:01:58,28,6.9,6.7,HEIFER,0.2
2023-05-27,187878207,92,19:59:26,20:01:58,152,5.8,5.5,HEIFER,0.3
2023-05-27,187878265,167,19:59:01,20:02:09,188,13.6,13.4,HEIFER,0.2
2023-05-27,187878228,172,20:01:06,20:02:10,64,3.7,3.5,HEIFER,0.2
2023-05-27,187878134,91,20:01:34,20:02:11,37,10.3,10.2,HEIFER,0.1
2023-05-27,188463838,175,20:01:48,20:02:13,25,9.7,9.6,HEIFER,0.1
2023-05-27,188463836,147,19:58:15,20:02:24,249,13.6,13.2,HEIFER,0.4
2023-05-27,187878246,89,20:01:42,20:02:29,47,2.5,2.5,HEIFER,0
2023-05-27,187878127,110,20:02:05,20:02:33,28,13,12.8,HEIFER,0.2
2023-05-27,187878163,148,19:59:15,20:02:35,200,15.2,14.9,HEIFER,0.3
2023-05-27,187878266,81,20:01:39,20:02:42,63,6.5,6.4,HEIFER,0.1
2023-05-27,187878265,167,20:02:17,20:02:47,30,13.4,13.4,HEIFER,0
2023-05-27,187878273,90,20:01:22,20:03:03,101,2.5,2.3,HEIFER,0.2
2023-05-27,188463840,168,20:00:39,20:03:07,148,10.6,10.4,HEIFER,0.2
2023-05-27,188463854,110,20:02:43,20:03:10,27,12.8,12.7,HEIFER,0.1
2023-05-27,188463817,165,20:01:59,20:03:14,75,6.1,5.9,HEIFER,0.2
2023-05-27,187878261,86,20:01:50,20:03:25,95,6.6,6.4,HEIFER,0.2
2023-05-27,187878268,149,19:52:55,20:03:30,635,11.6,10.5,HEIFER,1.1
2023-05-27,187878173,165,20:03:20,20:03:35,15,5.9,5.8,HEIFER,0.1
2023-05-27,187878150,110,20:03:15,20:03:41,26,12.7,12.7,HEIFER,0
2023-05-27,187878218,109,20:02:09,20:03:45,96,14.6,14.4,HEIFER,0.2
2023-05-27,187878280,85,20:02:33,20:03:47,74,4.9,4.7,HEIFER,0.2
2023-05-27,188463851,173,20:01:41,20:04:09,148,6.3,6,HEIFER,0.3
2023-05-27,188463817,165,20:03:50,20:04:12,22,5.8,5.7,HEIFER,0.1
2023-05-27,187878141,83,20:01:31,20:04:17,166,7.4,7.2,HEIFER,0.2
2023-05-27,187878228,172,20:02:56,20:04:18,82,3.5,3.3,HEIFER,0.2
2023-05-27,187878266,82,20:03:26,20:04:26,60,8.9,8.8,HEIFER,0.1
2023-05-27,187878273,89,20:03:56,20:04:30,34,2.5,2.4,HEIFER,0.1
2023-05-27,188463856,169,20:01:19,20:04:29,190,4.5,4.3,HEIFER,0.2
2023-05-27,187878173,165,20:04:19,20:04:43,24,5.7,5.5,HEIFER,0.2
2023-05-27,188463854,110,20:03:48,20:04:43,55,12.7,12.6,HEIFER,0.1
2023-05-27,187878246,90,20:03:08,20:04:49,101,2.2,2,HEIFER,0.2
2023-05-27,187878083,166,20:00:03,20:04:56,293,4.4,3.9,HEIFER,0.5
2023-05-27,187878114,147,20:02:30,20:05:02,152,13.2,13,HEIFER,0.2
2023-05-27,188463817,165,20:04:50,20:05:11,21,5.5,5.4,HEIFER,0.1
2023-05-27,187878266,82,20:04:50,20:05:20,30,8.8,8.7,HEIFER,0.1
2023-05-27,187878228,172,20:05:03,20:05:33,30,3.3,3.2,HEIFER,0.1
2023-05-27,188463851,173,20:04:43,20:05:48,65,6,5.9,HEIFER,0.1
2023-05-27,187878204,174,20:03:36,20:05:51,135,7,7,HEIFER,0
2023-05-27,188463836,148,20:02:41,20:05:55,194,14.9,14.6,HEIFER,0.3
2023-05-27,187878155,108,19:59:49,20:05:59,370,16.8,16.1,HEIFER,0.7
2023-05-27,187878266,82,20:05:37,20:06:08,31,8.7,8.7,HEIFER,0
2023-05-27,187878127,110,20:04:53,20:06:22,89,12.6,12.3,HEIFER,0.3
2023-05-27,187878163,149,20:03:42,20:06:29,167,10.5,10.2,HEIFER,0.3
2023-05-27,187878141,84,20:04:26,20:06:32,126,6.7,6.5,HEIFER,0.2
2023-05-27,187878266,82,20:06:19,20:06:46,27,8.7,8.6,HEIFER,0.1
2023-05-27,187878139,175,20:02:19,20:06:48,269,9.6,9.2,HEIFER,0.4
2023-05-27,187878246,90,20:05:01,20:06:50,109,2.1,1.8,HEIFER,0.3
2023-05-27,188463854,110,20:06:29,20:06:57,28,12.3,12.2,HEIFER,0.1
2023-05-27,187878220,171,19:56:03,20:07:02,659,5,4.3,HEIFER,0.7
2023-05-27,187878228,172,20:06:12,20:07:10,58,3.2,3.1,HEIFER,0.1
2023-05-27,187878114,147,20:05:32,20:07:11,99,13,12.8,HEIFER,0.2
2023-05-27,187878273,90,20:06:56,20:07:25,29,1.8,1.8,HEIFER,0
2023-05-27,187878207,91,20:02:28,20:07:28,300,10.2,9.6,HEIFER,0.6
2023-05-27,187878141,84,20:06:59,20:07:29,30,6.5,6.5,HEIFER,0
2023-05-27,188463836,149,20:06:50,20:07:31,41,10.2,10.1,HEIFER,0.1
2023-05-27,187878261,86,20:03:32,20:07:34,242,6.4,6.1,HEIFER,0.3
2023-05-27,187878272,176,20:05:43,20:07:54,131,9.1,9,HEIFER,0.1
2023-05-27,188463817,166,20:05:59,20:08:15,136,3.9,3.6,HEIFER,0.3
2023-05-27,187878262,83,20:07:01,20:08:20,79,7.2,7,HEIFER,0.2
2023-05-27,187878150,109,20:04:03,20:08:20,257,14.4,14.1,HEIFER,0.3
2023-05-27,188463856,169,20:05:42,20:08:27,165,4.2,4,HEIFER,0.2
2023-05-27,187878213,85,20:03:57,20:08:36,279,4.7,4.2,HEIFER,0.5
2023-05-27,187878155,108,20:06:40,20:08:42,122,16.1,15.8,HEIFER,0.3
2023-05-27,187878219,90,20:07:49,20:08:52,63,1.8,1.6,HEIFER,0.2
2023-05-27,187878274,170,20:07:00,20:08:54,114,13.1,12.9,HEIFER,0.2
2023-05-27,187878265,168,20:03:13,20:08:59,346,10.4,10,HEIFER,0.4
2023-05-27,187878163,147,20:07:35,20:08:59,84,12.8,12.6,HEIFER,0.2
2023-05-27,187878220,172,20:07:22,20:09:03,101,3.1,2.9,HEIFER,0.2
2023-05-27,188463826,167,20:06:59,20:09:03,124,13.4,13.2,HEIFER,0.2
2023-05-27,187878261,86,20:08:34,20:09:06,32,6.1,6,HEIFER,0.1
2023-05-27,187878262,84,20:08:47,20:09:07,20,6.5,6.5,HEIFER,0
2023-05-27,187878228,171,20:07:56,20:09:10,74,4.3,4.1,HEIFER,0.2
2023-05-27,188463854,109,20:08:46,20:09:18,32,14.1,14,HEIFER,0.1
2023-05-27,188463817,166,20:09:02,20:09:23,21,3.6,3.5,HEIFER,0.1
2023-05-27,187878226,92,20:02:57,20:09:27,390,5.5,5,HEIFER,0.5
2023-05-27,187878246,89,20:07:15,20:09:39,144,2.4,2.1,HEIFER,0.3
2023-05-27,187878268,149,20:07:38,20:09:41,123,10.1,9.9,HEIFER,0.2
2023-05-27,187878262,83,20:09:12,20:09:44,32,7,6.9,HEIFER,0.1
2023-05-27,187878273,90,20:08:57,20:10:03,66,1.6,1.4,HEIFER,0.2
2023-05-27,187878219,89,20:09:45,20:10:08,23,2.1,2,HEIFER,0.1
2023-05-27,188463817,166,20:09:53,20:10:20,27,3.5,3.4,HEIFER,0.1
2023-05-27,187878228,172,20:10:05,20:10:24,19,2.9,2.8,HEIFER,0.1
2023-05-27,187878224,87,20:07:28,20:10:30,182,2.8,2.4,HEIFER,0.4
2023-05-27,187878163,147,20:10:13,20:10:38,25,12.6,12.5,HEIFER,0.1
2023-05-27,187878213,85,20:09:28,20:10:46,78,4.2,4.1,HEIFER,0.1
2023-05-27,187878155,109,20:09:24,20:11:07,103,14,13.8,HEIFER,0.2
2023-05-27,188463817,166,20:10:49,20:11:20,31,3.4,3.3,HEIFER,0.1
2023-05-27,187878262,83,20:10:52,20:11:23,31,6.9,6.9,HEIFER,0
2023-05-27,187878150,108,20:08:47,20:11:21,154,15.8,15.6,HEIFER,0.2
2023-05-27,187878261,86,20:09:59,20:11:24,85,6,5.9,HEIFER,0.1
2023-05-27,187878213,85,20:11:19,20:11:40,21,4.1,3.9,HEIFER,0.2
2023-05-27,188463854,109,20:11:15,20:11:42,27,13.8,13.7,HEIFER,0.1
2023-05-27,187878228,172,20:11:19,20:11:42,23,2.8,2.7,HEIFER,0.1
2023-05-27,187878155,109,20:11:48,20:11:53,5,13.7,13.7,HEIFER,0
2023-05-27,187878218,110,20:07:07,20:11:58,291,12.2,11.7,HEIFER,0.5
2023-05-27,187878262,84,20:11:33,20:12:09,36,6.5,6.4,HEIFER,0.1
2023-05-27,187878150,109,20:12:01,20:12:17,16,13.7,13.7,HEIFER,0
2023-05-27,188463826,167,20:09:42,20:12:21,159,13.2,13,HEIFER,0.2
2023-05-27,188463817,166,20:11:50,20:12:22,32,3.3,3.2,HEIFER,0.1
2023-05-27,187878139,176,20:08:06,20:12:21,255,9,8.6,HEIFER,0.4
2023-05-27,187878274,169,20:09:45,20:12:25,160,3.9,3.7,HEIFER,0.2
2023-05-27,187878265,168,20:09:47,20:12:57,190,10,9.8,HEIFER,0.2
2023-05-27,187878246,90,20:10:12,20:12:57,165,1.4,1.1,HEIFER,0.3
2023-05-27,187878147,147,20:12:48,20:13:00,12,12.5,12.5,HEIFER,0
2023-05-27,187878272,175,20:08:30,20:13:02,272,9.2,8.9,HEIFER,0.3
2023-05-27,187878155,110,20:12:06,20:13:04,58,11.7,11.6,HEIFER,0.1
2023-05-27,187878213,86,20:12:44,20:13:06,22,5.9,5.8,HEIFER,0.1
2023-05-27,188463817,166,20:12:47,20:13:11,24,3.2,3,HEIFER,0.2
2023-05-27,187878278,171,20:10:28,20:13:34,186,4.1,3.6,HEIFER,0.5
2023-05-27,188463826,168,20:13:02,20:13:37,35,9.8,9.7,HEIFER,0.1
2023-05-27,187878204,173,20:07:17,20:13:42,385,5.8,5.1,HEIFER,0.7
2023-05-27,187878150,109,20:12:35,20:13:44,69,13.7,13.6,HEIFER,0.1
2023-05-27,187878114,148,20:07:36,20:13:52,376,14.6,14,HEIFER,0.6
2023-05-27,187878127,108,20:11:34,20:13:55,141,15.6,15.2,HEIFER,0.4
2023-05-27,188463854,110,20:13:13,20:13:56,43,11.6,11.6,HEIFER,0
2023-05-27,188463856,169,20:12:31,20:13:59,88,3.7,3.5,HEIFER,0.2
2023-05-27,187878228,172,20:12:19,20:14:01,102,2.6,2.4,HEIFER,0.2
2023-05-27,187878147,147,20:13:05,20:14:12,67,12.5,12.4,HEIFER,0.1
2023-05-27,187878224,87,20:11:15,20:14:15,180,2.4,2,HEIFER,0.4
2023-05-27,187878273,90,20:13:12,20:14:18,66,1.1,1,HEIFER,0.1
2023-05-27,187878253,170,20:12:23,20:14:21,118,12.9,12.6,HEIFER,0.3
2023-05-27,187878150,110,20:14:13,20:14:23,10,11.6,11.5,HEIFER,0.1
2023-05-27,187878278,171,20:14:07,20:14:26,19,3.6,3.3,HEIFER,0.3
2023-05-27,187878274,169,20:14:06,20:14:31,25,3.5,3.4,HEIFER,0.1
2023-05-27,188463817,166,20:14:11,20:14:36,25,3,2.9,HEIFER,0.1
2023-05-27,187878226,92,20:10:10,20:14:53,283,5,4.5,HEIFER,0.5
2023-05-27,187878246,89,20:13:25,20:15:01,96,2,1.8,HEIFER,0.2
2023-05-27,187878293,83,20:13:43,20:15:13,90,6.9,6.7,HEIFER,0.2
2023-05-27,187878228,171,20:14:44,20:15:17,33,3.3,3.2,HEIFER,0.1
2023-05-27,187878219,90,20:14:28,20:15:19,51,1,0.8,HEIFER,0.2
2023-05-27,187878204,173,20:14:42,20:15:21,39,5.2,4.9,HEIFER,0.3
2023-05-27,187878083,165,20:05:36,20:15:30,594,5.4,4.5,HEIFER,0.9
2023-05-27,188463817,166,20:15:13,20:15:34,21,2.9,2.8,HEIFER,0.1
2023-05-27,187878213,86,20:14:05,20:15:38,93,5.8,5.7,HEIFER,0.1
2023-05-27,187878274,169,20:15:09,20:15:39,30,3.4,3.3,HEIFER,0.1
2023-05-27,187878278,171,20:15:33,20:15:51,18,3.2,3.1,HEIFER,0.1
2023-05-27,187878246,90,20:15:28,20:15:52,24,0.8,0.8,HEIFER,0
2023-05-27,188463856,170,20:14:28,20:16:07,99,12.6,12.5,HEIFER,0.1
2023-05-27,188463854,108,20:14:17,20:16:30,133,15.2,15.1,HEIFER,0.1
2023-05-27,187878296,176,20:13:38,20:16:34,176,8.6,8.4,HEIFER,0.2
2023-05-27,188463851,174,20:16:11,20:16:36,25,7,6.8,HEIFER,0.2
2023-05-27,187878267,88,19:51:59,20:16:44,1485,6.7,4.1,HEIFER,2.6
2023-05-27,187878114,147,20:14:20,20:16:47,147,12.4,12.1,HEIFER,0.3
2023-05-27,187878246,89,20:16:04,20:16:56,52,1.8,1.7,HEIFER,0.1
2023-05-27,188463840,168,20:13:43,20:16:59,196,9.7,9.5,HEIFER,0.2
2023-05-27,187878213,86,20:15:45,20:17:05,80,5.7,5.6,HEIFER,0.1
2023-05-27,187878147,148,20:14:25,20:17:10,165,14,13.8,HEIFER,0.2
2023-05-27,188463856,170,20:16:17,20:17:11,54,12.5,12.4,HEIFER,0.1
2023-05-27,187878253,169,20:15:46,20:17:12,86,3.3,3.1,HEIFER,0.2
2023-05-27,187878139,175,20:13:23,20:17:16,233,8.9,8.5,HEIFER,0.4
2023-05-27,187878226,92,20:15:26,20:17:19,113,4.5,4.3,HEIFER,0.2
2023-05-27,187878163,147,20:17:01,20:17:20,19,12.2,12,HEIFER,0.2
2023-05-27,188463856,169,20:17:22,20:17:33,11,3.1,3.1,HEIFER,0
2023-05-27,187878228,171,20:16:15,20:17:33,78,3.1,2.8,HEIFER,0.3
2023-05-27,187878293,84,20:15:34,20:17:36,122,6.4,6.2,HEIFER,0.2
2023-05-27,187878224,87,20:15:07,20:17:40,153,2,1.7,HEIFER,0.3
2023-05-27,187878219,90,20:16:31,20:17:44,73,0.8,0.6,HEIFER,0.2
2023-05-27,187878296,176,20:17:32,20:17:44,12,8.4,8.4,HEIFER,0
2023-05-27,187878268,149,20:10:36,20:17:46,430,9.9,9.1,HEIFER,0.8
2023-05-27,187878278,172,20:16:34,20:17:46,72,2.5,2.2,HEIFER,0.3
2023-05-27,188463851,174,20:17:28,20:17:47,19,6.8,6.6,HEIFER,0.2
2023-05-27,187878274,170,20:17:18,20:17:49,31,12.4,12.4,HEIFER,0
2023-05-27,187878204,173,20:16:37,20:17:52,75,5,4.9,HEIFER,0.1
2023-05-27,187878246,89,20:17:13,20:17:57,44,1.7,1.6,HEIFER,0.1
2023-05-27,187878261,85,20:11:47,20:18:13,386,3.9,3.5,HEIFER,0.4
2023-05-27,187878213,86,20:17:12,20:18:15,63,5.6,5.5,HEIFER,0.1
2023-05-27,187878147,149,20:17:51,20:18:39,48,9.1,8.9,HEIFER,0.2
2023-05-27,187878253,169,20:17:55,20:18:42,47,3.1,3,HEIFER,0.1
2023-05-27,187878163,147,20:18:18,20:18:45,27,12,12,HEIFER,0
2023-05-27,187878219,90,20:18:21,20:18:57,36,0.6,0.4,HEIFER,0.2
2023-05-27,187878246,89,20:18:04,20:19:06,62,1.6,1.5,HEIFER,0.1
2023-05-27,187878274,169,20:18:56,20:19:22,26,3,2.9,HEIFER,0.1
2023-05-27,187878296,175,20:18:19,20:19:22,63,8.5,8.4,HEIFER,0.1
2023-05-27,187878114,148,20:17:21,20:19:27,126,13.8,13.6,HEIFER,0.2
2023-05-27,187878293,84,20:18:14,20:19:28,74,6.2,6,HEIFER,0.2
2023-05-27,187878265,167,20:14:37,20:19:30,293,13,12.7,HEIFER,0.3
2023-05-27,187878207,91,20:08:12,20:19:36,684,9.6,8.6,HEIFER,1
2023-05-27,187878273,90,20:19:13,20:19:36,23,0.5,0.4,HEIFER,0.1
2023-05-27,187878228,172,20:18:56,20:19:41,45,2.2,2.1,HEIFER,0.1
2023-05-27,187878083,165,20:17:22,20:19:43,141,4.5,4.3,HEIFER,0.2
2023-05-27,187878246,89,20:19:26,20:19:47,21,1.5,1.5,HEIFER,0
2023-05-27,187878262,83,20:19:18,20:19:56,38,6.7,6.6,HEIFER,0.1
2023-05-27,188463856,170,20:17:57,20:19:57,120,12.4,12.1,HEIFER,0.3
2023-05-27,188463851,173,20:18:51,20:20:07,76,4.9,4.7,HEIFER,0.2
2023-05-27,187878204,174,20:18:01,20:20:10,129,6.6,6.4,HEIFER,0.2
2023-05-27,187878296,175,20:19:50,20:20:12,22,8.4,8.3,HEIFER,0.1
2023-05-27,187878213,86,20:19:06,20:20:13,67,5.4,5.3,HEIFER,0.1
2023-05-27,187878293,83,20:20:02,20:20:18,16,6.6,6.5,HEIFER,0.1
2023-05-27,187878155,110,20:14:32,20:20:19,347,11.5,11,HEIFER,0.5
2023-05-27,188463840,168,20:17:56,20:20:31,155,9.5,9.3,HEIFER,0.2
2023-05-27,187878147,148,20:19:35,20:20:44,69,13.6,13.4,HEIFER,0.2
2023-05-27,187878219,89,20:20:07,20:20:55,48,1.5,1.3,HEIFER,0.2
2023-05-27,187878262,84,20:20:41,20:20:57,16,6,6,HEIFER,0
2023-05-27,187878274,170,20:20:06,20:21:01,55,12.1,12,HEIFER,0.1
2023-05-27,187878246,90,20:20:13,20:21:01,48,0.4,0.4,HEIFER,0
2023-05-27,188463851,174,20:20:41,20:21:01,20,6.3,6.2,HEIFER,0.1
2023-05-27,187878253,169,20:19:31,20:21:03,92,2.9,2.7,HEIFER,0.2
2023-05-27,187878139,176,20:17:59,20:21:13,194,8.4,8.1,HEIFER,0.3
2023-05-27,187878174,166,20:20:09,20:21:24,75,2.8,2.6,HEIFER,0.2
2023-05-27,187878155,110,20:20:54,20:21:29,35,11,10.9,HEIFER,0.1
2023-05-27,187878278,172,20:21:09,20:21:32,23,2.1,2,HEIFER,0.1
2023-05-27,187878273,90,20:21:27,20:21:56,29,0.3,0.3,HEIFER,0
2023-05-27,187878274,169,20:21:30,20:21:57,27,2.7,2.7,HEIFER,0
2023-05-27,187878261,85,20:19:02,20:22:02,180,3.5,3.2,HEIFER,0.3
2023-05-27,187878226,92,20:18:14,20:22:03,229,4.3,3.9,HEIFER,0.4
2023-05-27,188463826,168,20:20:47,20:22:03,76,9.3,9.2,HEIFER,0.1
2023-05-27,187878114,147,20:19:44,20:22:10,146,12,11.8,HEIFER,0.2
2023-05-27,188463856,170,20:21:07,20:22:18,71,12,11.8,HEIFER,0.2
2023-05-27,187878213,86,20:21:12,20:22:22,70,5.3,5.1,HEIFER,0.2
2023-05-27,188463823,90,20:22:02,20:22:25,23,0.3,0.3,HEIFER,0
2023-05-27,187878218,109,20:13:52,20:22:26,514,13.6,12.7,HEIFER,0.9
2023-05-27,188463817,166,20:21:50,20:22:27,37,2.6,2.5,HEIFER,0.1
2023-05-27,187878204,174,20:21:51,20:22:29,38,6.2,6.1,HEIFER,0.1
2023-05-27,187878262,83,20:22:26,20:22:29,3,6.5,6.5,HEIFER,0
2023-05-27,187878224,88,20:18:22,20:22:31,249,4.1,3.6,HEIFER,0.5
2023-05-27,188463826,168,20:22:25,20:22:50,25,9.2,9.1,HEIFER,0.1
2023-05-27,188463851,174,20:22:38,20:22:54,16,6.1,5.9,HEIFER,0.2
2023-05-27,188463850,82,20:10:26,20:22:57,751,8.6,7.5,HEIFER,1.1
2023-05-27,187878278,172,20:22:24,20:23:07,43,2,1.8,HEIFER,0.2
2023-05-27,187878296,175,20:20:37,20:23:11,154,8.3,8,HEIFER,0.3
2023-05-27,187878219,89,20:21:25,20:23:18,113,1.3,1,HEIFER,0.3
2023-05-27,187878253,169,20:22:03,20:23:22,79,2.7,2.4,HEIFER,0.3
2023-05-27,187878273,90,20:23:02,20:23:36,34,0.3,0.3,HEIFER,0
2023-05-27,187878173,165,20:20:08,20:23:50,222,4.3,3.9,HEIFER,0.4
2023-05-27,187878220,171,20:21:19,20:23:53,154,2.8,2.7,HEIFER,0.1
2023-05-27,187878224,88,20:23:38,20:23:54,16,3.6,3.5,HEIFER,0.1
2023-05-27,187878262,83,20:22:39,20:23:57,78,6.5,6.4,HEIFER,0.1
2023-05-27,187878268,149,20:18:47,20:23:58,311,8.9,8.3,HEIFER,0.6
2023-05-27,188463823,89,20:23:24,20:24:00,36,1,1,HEIFER,0
2023-05-27,188463851,174,20:23:29,20:24:01,32,5.9,5.8,HEIFER,0.1
2023-05-27,187878139,176,20:21:44,20:24:07,143,8.1,7.9,HEIFER,0.2
2023-05-27,187878213,86,20:23:13,20:24:16,63,5.1,5,HEIFER,0.1
2023-05-27,187878204,174,20:24:18,20:24:23,5,5.8,5.8,HEIFER,0
2023-05-27,188463817,165,20:23:58,20:24:23,25,3.9,3.8,HEIFER,0.1
2023-05-27,187878274,170,20:22:25,20:24:26,121,11.8,11.6,HEIFER,0.2
2023-05-27,187878163,148,20:20:52,20:24:31,219,13.4,13.1,HEIFER,0.3
2023-05-27,187878262,83,20:24:42,20:24:46,4,6.4,6.3,HEIFER,0.1
2023-05-27,187878253,169,20:24:21,20:24:46,25,2.4,2.3,HEIFER,0.1
2023-05-27,188463850,82,20:23:40,20:24:55,75,7.5,7.4,HEIFER,0.1
2023-05-27,188463854,108,20:16:37,20:25:02,505,15.1,14.6,HEIFER,0.5
2023-05-27,187878219,89,20:24:14,20:25:04,50,1,0.9,HEIFER,0.1
2023-05-27,187878173,165,20:24:44,20:25:04,20,3.8,3.6,HEIFER,0.2
2023-05-27,187878278,171,20:23:59,20:25:11,72,2.7,2.4,HEIFER,0.3
2023-05-27,188463851,173,20:24:43,20:25:12,29,4.7,4.6,HEIFER,0.1
2023-05-27,187878204,174,20:24:38,20:25:24,46,5.8,5.7,HEIFER,0.1
2023-05-27,187878262,83,20:24:51,20:25:32,41,6.3,6.3,HEIFER,0
2023-05-27,187878114,147,20:22:32,20:25:33,181,11.7,11.5,HEIFER,0.2
2023-05-27,187878174,166,20:22:35,20:25:39,184,2.5,2.2,HEIFER,0.3
2023-05-27,187878147,149,20:24:46,20:25:40,54,8.3,8.2,HEIFER,0.1
2023-05-27,188463817,165,20:25:13,20:25:40,27,3.6,3.5,HEIFER,0.1
2023-05-27,188463838,176,20:25:33,20:25:52,19,7.9,7.9,HEIFER,0
2023-05-27,187878134,92,20:22:13,20:25:56,223,3.9,3.4,HEIFER,0.5
2023-05-27,187878268,148,20:24:52,20:26:14,82,13.1,12.9,HEIFER,0.2
2023-05-27,187878282,168,20:23:07,20:26:16,189,9.1,8.8,HEIFER,0.3
2023-05-27,188463851,174,20:25:56,20:26:18,22,5.7,5.5,HEIFER,0.2
2023-05-27,187878170,173,20:25:20,20:26:20,60,4.6,4.4,HEIFER,0.2
2023-05-27,187878273,90,20:24:38,20:26:24,106,0.3,0.2,HEIFER,0.1
2023-05-27,187878127,110,20:22:14,20:26:38,264,10.9,10.2,HEIFER,0.7
2023-05-27,187878280,85,20:22:13,20:26:41,268,3.2,2.7,HEIFER,0.5
2023-05-27,187878207,91,20:19:52,20:26:47,415,8.6,7.9,HEIFER,0.7
2023-05-27,187878147,147,20:26:34,20:26:48,14,11.5,11.5,HEIFER,0
2023-05-27,187878262,83,20:26:13,20:26:47,34,6.2,6.2,HEIFER,0
2023-05-27,187878278,171,20:25:42,20:26:50,68,2.4,2.1,HEIFER,0.3
2023-05-27,187878224,88,20:26:46,20:26:54,8,3.5,3.5,HEIFER,0
2023-05-27,187878163,149,20:25:49,20:26:59,70,8.2,8,HEIFER,0.2
2023-05-27,188463840,168,20:26:22,20:27:07,45,8.8,8.8,HEIFER,0
2023-05-27,187878213,86,20:24:51,20:27:07,136,4.9,4.8,HEIFER,0.1
2023-05-27,187878293,84,20:22:28,20:27:12,284,6,5.5,HEIFER,0.5
2023-05-27,187878265,167,20:19:41,20:27:17,456,12.7,12.2,HEIFER,0.5
2023-05-27,187878173,165,20:25:51,20:27:16,85,3.5,3.2,HEIFER,0.3
2023-05-27,187878174,166,20:26:03,20:27:19,76,2.2,2,HEIFER,0.2
2023-05-27,188463851,173,20:27:09,20:27:27,18,4.4,4.2,HEIFER,0.2
2023-05-27,188463823,89,20:26:46,20:27:30,44,0.9,0.8,HEIFER,0.1
2023-05-27,187878134,92,20:26:58,20:27:31,33,3.4,3.3,HEIFER,0.1
2023-05-27,188463840,168,20:27:22,20:27:38,16,8.8,8.7,HEIFER,0.1
2023-05-27,187878220,172,20:24:19,20:27:38,199,1.8,1.6,HEIFER,0.2
2023-05-27,187878147,148,20:26:53,20:27:40,47,12.9,12.8,HEIFER,0.1
2023-05-27,187878278,171,20:27:17,20:27:42,25,2.1,2,HEIFER,0.1
2023-05-27,187878219,90,20:27:27,20:27:45,18,0.2,0.2,HEIFER,0
2023-05-27,187878253,169,20:25:37,20:27:45,128,2.3,2,HEIFER,0.3
2023-05-27,187878262,83,20:27:09,20:27:52,43,6.2,6.1,HEIFER,0.1
2023-05-27,187878218,108,20:25:17,20:27:52,155,14.6,14.3,HEIFER,0.3
2023-05-27,187878296,175,20:23:31,20:28:03,272,8,7.7,HEIFER,0.3
2023-05-27,187878282,167,20:27:43,20:28:03,20,12.2,12.1,HEIFER,0.1
2023-05-27,188463817,165,20:27:27,20:28:07,40,3.2,3.1,HEIFER,0.1
2023-05-27,187878265,168,20:27:51,20:28:14,23,8.7,8.7,HEIFER,0
2023-05-27,187878204,174,20:26:47,20:28:21,94,5.5,5.3,HEIFER,0.2
2023-05-27,187878213,86,20:27:36,20:28:32,56,4.8,4.7,HEIFER,0.1
2023-05-27,187878170,173,20:27:52,20:28:34,42,4.2,4.1,HEIFER,0.1
2023-05-27,188463839,109,20:22:45,20:28:47,362,12.7,12.2,HEIFER,0.5
2023-05-27,188463851,174,20:28:28,20:28:48,20,5.3,5.1,HEIFER,0.2
2023-05-27,188463850,82,20:25:54,20:28:51,177,7.3,7.1,HEIFER,0.2
2023-05-27,188463838,175,20:28:10,20:28:52,42,7.7,7.6,HEIFER,0.1
2023-05-27,187878134,92,20:28:06,20:28:56,50,3.3,3.1,HEIFER,0.2
2023-05-27,187878139,176,20:27:02,20:28:57,115,7.9,7.7,HEIFER,0.2
